stime,proto,sip,dip,uplink_length,downlink_length
2017-11-23 09:34:58,smtp,10.116.216.71,10.5.71.60,101,289
2017-11-23 09:35:00,smtp,10.64.105.225,10.5.71.60,140,336
2017-11-23 09:35:06,smtp,10.64.106.13,10.5.71.60,163,397
2017-11-23 09:35:31,smtp,10.116.216.71,10.5.71.60,143,258
2017-11-23 09:36:02,smtp,10.116.216.71,10.5.71.60,192,135
2017-11-23 09:37:13,smtp,10.116.216.72,10.5.71.60,189,242
2017-11-23 09:37:37,smtp,60.182.126.242,10.5.71.60,159,115
2017-11-23 09:38:00,smtp,10.64.106.3,10.5.71.60,197,181
2017-11-23 09:38:47,smtp,10.116.216.71,10.5.71.60,116,288
2017-11-23 09:39:30,smtp,10.116.216.71,10.5.71.60,184,347
2017-11-23 09:39:35,smtp,10.64.106.43,10.5.71.60,172,358
2017-11-23 09:39:41,smtp,10.116.216.71,10.5.71.60,118,227
2017-11-23 09:39:43,smtp,14.17.32.47,10.5.71.60,140,127
2017-11-23 09:40:21,smtp,10.116.216.71,10.5.71.60,128,169
2017-11-23 09:40:24,smtp,10.116.216.72,10.5.71.60,121,134
2017-11-23 09:40:33,smtp,115.210.40.27,10.5.71.60,135,102
2017-11-23 09:40:35,smtp,10.116.216.71,10.5.71.60,169,131
2017-11-23 09:40:57,smtp,10.116.216.71,10.5.71.60,192,221
2017-11-23 09:41:06,smtp,10.64.106.30,10.5.71.60,170,348
2017-11-23 09:41:46,smtp,10.116.216.71,10.5.71.60,102,339
2017-11-23 09:42:22,smtp,10.116.216.72,10.5.71.60,198,102
2017-11-23 09:42:27,smtp,10.116.216.73,10.5.71.60,182,265
2017-11-23 09:42:32,smtp,10.116.216.71,10.5.71.60,151,270
2017-11-23 09:43:01,smtp,10.64.106.9,10.5.71.60,166,322
2017-11-23 09:43:15,smtp,10.116.216.71,10.5.71.60,101,299
2017-11-23 09:43:18,smtp,10.64.105.89,10.5.71.60,145,229
2017-11-23 09:43:38,smtp,10.116.216.71,10.5.71.60,158,149
2017-11-23 09:43:55,smtp,10.116.216.71,10.5.71.60,117,262
2017-11-23 09:44:04,smtp,36.4.91.27,10.5.71.60,175,238
2017-11-23 09:45:37,smtp,10.116.216.71,10.5.71.60,103,382
2017-11-23 09:45:48,smtp,10.116.216.71,10.5.71.60,186,287
2017-11-23 09:46:29,smtp,10.64.105.88,10.5.71.60,135,164
2017-11-23 09:46:42,smtp,115.213.99.80,10.5.71.60,181,302
2017-11-23 09:47:22,smtp,10.116.216.72,10.5.71.60,137,350
2017-11-23 09:48:00,smtp,10.116.216.71,10.5.71.60,117,303
2017-11-23 09:48:34,smtp,10.116.216.72,10.5.71.60,136,319
2017-11-23 09:48:45,smtp,222.189.246.160,10.5.71.60,199,151
2017-11-23 09:50:51,smtp,10.116.216.71,10.5.71.60,162,131
2017-11-23 09:50:59,smtp,10.116.216.72,10.5.71.60,159,321
2017-11-23 09:51:11,smtp,10.64.106.32,10.5.71.60,182,140
2017-11-23 09:51:18,smtp,10.116.216.71,10.5.71.60,125,335
2017-11-23 09:51:46,smtp,125.112.225.185,10.5.71.60,131,384
2017-11-23 09:52:01,smtp,14.17.32.47,10.5.71.60,101,172
2017-11-23 09:52:22,smtp,10.116.216.71,10.5.71.60,141,393
2017-11-23 09:52:47,smtp,10.64.106.16,10.5.71.60,166,294
2017-11-23 09:53:20,smtp,10.116.216.71,10.5.71.60,161,173
2017-11-23 09:53:26,smtp,10.116.216.73,10.5.71.60,135,246
2017-11-23 09:53:51,smtp,10.116.216.73,10.5.71.60,180,340
2017-11-23 09:53:57,smtp,10.116.216.71,10.5.71.60,148,135
2017-11-23 09:54:11,smtp,219.142.78.230,10.5.71.60,190,177
2017-11-23 09:55:03,smtp,14.17.32.47,10.5.71.60,142,233
2017-11-23 09:55:03,smtp,10.116.216.71,10.5.71.60,149,189
2017-11-23 09:55:12,smtp,10.116.216.71,10.5.71.60,150,362
2017-11-23 09:55:12,smtp,10.116.216.71,10.5.71.60,158,367
2017-11-23 09:55:12,smtp,10.116.216.72,10.5.71.60,144,310
2017-11-23 09:55:13,smtp,10.116.216.71,10.5.71.60,111,239
2017-11-23 09:55:50,smtp,10.116.216.72,10.5.71.60,130,219
2017-11-23 09:55:57,smtp,10.116.216.72,10.5.71.60,186,147
2017-11-23 09:56:27,smtp,10.116.216.71,10.5.71.60,105,210
2017-11-23 09:56:45,smtp,10.116.216.71,10.5.71.60,186,357
2017-11-23 09:57:03,smtp,10.116.216.73,10.5.71.60,153,291
2017-11-23 09:57:24,smtp,10.116.216.71,10.5.71.60,143,374
2017-11-23 09:57:35,smtp,10.116.216.71,10.5.71.60,104,309
2017-11-23 09:58:21,smtp,10.116.216.71,10.5.71.60,140,305
2017-11-23 09:58:47,smtp,10.116.216.72,10.5.71.60,194,283
2017-11-23 09:59:03,smtp,10.116.216.71,10.5.71.60,112,103
2017-11-23 09:59:43,smtp,10.64.105.29,10.5.71.60,122,331
2017-11-23 09:59:56,smtp,60.182.126.242,10.5.71.60,115,346
2017-11-23 10:00:00,smtp,10.1.4.17,10.5.71.60,120,281
2017-11-23 10:05:00,smtp,10.64.106.42,10.5.71.60,175,380
2017-11-23 10:05:17,smtp,10.116.216.71,10.5.71.60,171,211
2017-11-23 10:06:46,smtp,10.64.105.231,10.5.71.60,198,352
2017-11-23 10:07:42,smtp,10.116.216.73,10.5.71.60,107,267
2017-11-23 10:08:41,smtp,10.64.105.221,10.5.71.60,155,307
2017-11-23 10:08:42,smtp,10.64.105.215,10.5.71.60,185,298
2017-11-23 10:09:11,smtp,163.177.72.176,10.5.71.60,106,259
2017-11-23 10:09:28,smtp,10.64.106.13,10.5.71.60,162,186
2017-11-23 10:09:29,smtp,10.64.105.240,10.5.71.60,175,387
2017-11-23 10:10:10,smtp,10.116.216.71,10.5.71.60,101,106
2017-11-23 10:10:24,smtp,10.116.216.71,10.5.71.60,196,320
2017-11-23 10:11:57,smtp,10.116.216.72,10.5.71.60,191,233
2017-11-23 10:12:11,smtp,10.64.105.231,10.5.71.60,106,355
2017-11-23 10:13:17,smtp,10.116.216.71,10.5.71.60,166,187
2017-11-23 10:15:11,smtp,219.142.78.230,10.5.71.60,149,282
2017-11-23 10:15:20,smtp,10.116.216.71,10.5.71.60,182,349
2017-11-23 10:15:53,smtp,10.116.216.71,10.5.71.60,154,228
2017-11-23 10:16:23,smtp,10.116.216.71,10.5.71.60,104,224
2017-11-23 10:16:50,smtp,10.116.216.71,10.5.71.60,140,280
2017-11-23 10:17:06,smtp,211.151.190.54,10.5.71.60,118,179
2017-11-23 10:17:37,smtp,10.64.105.231,10.5.71.60,157,167
2017-11-23 10:18:12,smtp,10.116.216.72,10.5.71.60,164,195
2017-11-23 10:18:18,smtp,163.177.72.176,10.5.71.60,128,242
2017-11-23 10:18:54,smtp,10.64.105.248,10.5.71.60,113,296
2017-11-23 10:18:57,smtp,10.64.105.205,10.5.71.60,132,302
2017-11-23 10:19:05,smtp,10.116.216.71,10.5.71.60,126,396
2017-11-23 10:20:14,smtp,10.116.216.71,10.5.71.60,116,398
2017-11-23 10:20:18,smtp,10.116.216.71,10.5.71.60,196,345
2017-11-23 10:20:20,smtp,10.116.216.71,10.5.71.60,143,216
2017-11-23 10:20:26,smtp,10.116.216.71,10.5.71.60,192,113
2017-11-23 10:20:28,smtp,10.116.216.73,10.5.71.60,183,139
2017-11-23 10:20:30,smtp,10.64.105.95,10.5.71.60,128,147
2017-11-23 10:20:35,smtp,10.116.216.71,10.5.71.60,168,311
2017-11-23 10:20:39,smtp,10.64.105.152,10.5.71.60,172,112
2017-11-23 10:20:40,smtp,111.202.126.72,10.5.71.60,160,174
2017-11-23 10:20:42,smtp,10.116.216.71,10.5.71.60,133,353
2017-11-23 10:20:43,smtp,14.17.32.47,10.5.71.60,144,184
2017-11-23 10:20:46,smtp,10.116.216.71,10.5.71.60,106,391
2017-11-23 10:20:59,smtp,10.116.216.71,10.5.71.60,156,158
2017-11-23 10:21:05,smtp,10.64.106.5,10.5.71.60,107,187
2017-11-23 10:21:12,smtp,10.116.216.72,10.5.71.60,176,229
2017-11-23 10:21:18,smtp,10.64.105.40,10.5.71.60,195,268
2017-11-23 10:21:19,smtp,10.116.216.71,10.5.71.60,154,154
2017-11-23 10:21:30,smtp,10.64.105.157,10.5.71.60,180,232
2017-11-23 10:21:31,smtp,10.116.216.71,10.5.71.60,166,355
2017-11-23 10:21:35,smtp,10.116.216.73,10.5.71.60,153,201
2017-11-23 10:21:38,smtp,10.64.105.218,10.5.71.60,134,121
2017-11-23 10:21:43,smtp,219.142.78.230,10.5.71.60,129,211
2017-11-23 10:21:53,smtp,10.116.216.71,10.5.71.60,185,101
2017-11-23 10:22:03,smtp,222.185.184.72,10.5.71.60,104,110
2017-11-23 10:22:06,smtp,10.64.105.141,10.5.71.60,189,202
2017-11-23 10:22:06,smtp,10.64.106.6,10.5.71.60,140,367
2017-11-23 10:22:12,smtp,219.142.78.230,10.5.71.60,105,115
2017-11-23 10:22:16,smtp,10.116.216.71,10.5.71.60,132,213
2017-11-23 10:22:25,smtp,10.64.106.28,10.5.71.60,187,393
2017-11-23 10:22:36,smtp,163.177.72.176,10.5.71.60,109,159
2017-11-23 10:22:48,smtp,10.116.216.71,10.5.71.60,152,100
2017-11-23 10:22:53,smtp,163.177.72.176,10.5.71.60,121,247
2017-11-23 10:23:07,smtp,10.116.216.72,10.5.71.60,136,305
2017-11-23 10:23:17,smtp,10.116.216.71,10.5.71.60,196,286
2017-11-23 10:23:19,smtp,10.116.216.71,10.5.71.60,173,375
2017-11-23 10:23:19,smtp,125.112.225.185,10.5.71.60,131,103
2017-11-23 10:23:39,smtp,10.116.216.72,10.5.71.60,167,251
2017-11-23 10:23:40,smtp,10.116.216.72,10.5.71.60,140,202
2017-11-23 10:23:43,smtp,111.202.126.72,10.5.71.60,149,120
2017-11-23 10:23:43,smtp,163.177.72.176,10.5.71.60,108,224
2017-11-23 10:23:46,smtp,10.116.216.71,10.5.71.60,172,216
2017-11-23 10:24:02,smtp,10.116.216.72,10.5.71.60,101,199
2017-11-23 10:24:03,smtp,10.1.4.17,10.5.71.60,116,111
2017-11-23 10:24:06,smtp,10.116.216.73,10.5.71.60,149,122
2017-11-23 10:24:07,smtp,10.116.216.73,10.5.71.60,168,364
2017-11-23 10:24:07,smtp,10.64.105.249,10.5.71.60,174,122
2017-11-23 10:24:18,smtp,10.116.216.71,10.5.71.60,186,142
2017-11-23 10:24:36,smtp,10.116.216.72,10.5.71.60,146,340
2017-11-23 10:24:43,smtp,222.185.184.72,10.5.71.60,163,237
2017-11-23 10:24:47,smtp,117.40.249.19,10.5.71.60,160,261
2017-11-23 10:24:50,smtp,10.116.216.71,10.5.71.60,182,106
2017-11-23 10:24:51,smtp,10.116.216.71,10.5.71.60,128,250
2017-11-23 10:24:55,smtp,219.142.78.230,10.5.71.60,125,187
2017-11-23 10:24:56,smtp,10.116.216.71,10.5.71.60,157,168
2017-11-23 10:25:01,smtp,125.112.226.59,10.5.71.60,198,322
2017-11-23 10:25:07,smtp,10.116.216.71,10.5.71.60,160,320
2017-11-23 10:25:18,smtp,10.116.216.71,10.5.71.60,103,381
2017-11-23 10:25:19,smtp,10.64.106.44,10.5.71.60,100,201
2017-11-23 10:25:26,smtp,10.116.216.71,10.5.71.60,190,131
2017-11-23 10:25:50,smtp,10.116.216.71,10.5.71.60,166,141
2017-11-23 10:25:51,smtp,10.116.216.72,10.5.71.60,137,194
2017-11-23 10:25:54,smtp,10.116.216.71,10.5.71.60,195,153
2017-11-23 10:26:01,smtp,115.124.21.89,10.5.71.60,181,168
2017-11-23 10:26:01,smtp,10.116.216.71,10.5.71.60,112,243
2017-11-23 10:26:23,smtp,10.116.216.71,10.5.71.60,197,361
2017-11-23 10:26:29,smtp,10.116.216.71,10.5.71.60,152,104
2017-11-23 10:26:43,smtp,10.116.216.71,10.5.71.60,138,335
2017-11-23 10:26:46,smtp,10.116.216.71,10.5.71.60,101,130
2017-11-23 10:26:53,smtp,10.116.216.73,10.5.71.60,107,187
2017-11-23 10:26:54,smtp,10.116.216.71,10.5.71.60,157,123
2017-11-23 10:27:01,smtp,10.116.216.71,10.5.71.60,112,269
2017-11-23 10:27:08,smtp,10.64.105.38,10.5.71.60,188,109
2017-11-23 10:27:27,smtp,10.116.216.72,10.5.71.60,187,321
2017-11-23 10:27:36,smtp,10.116.216.71,10.5.71.60,143,305
2017-11-23 10:27:36,smtp,10.64.105.189,10.5.71.60,166,281
2017-11-23 10:27:37,smtp,10.116.216.71,10.5.71.60,105,399
2017-11-23 10:27:42,smtp,125.112.225.185,10.5.71.60,188,158
2017-11-23 10:27:45,smtp,10.116.216.72,10.5.71.60,142,295
2017-11-23 10:27:50,smtp,10.116.216.72,10.5.71.60,112,330
2017-11-23 10:27:50,smtp,14.26.43.113,10.5.71.60,180,399
2017-11-23 10:27:51,smtp,183.32.226.162,10.5.71.60,128,336
2017-11-23 10:27:52,smtp,10.116.216.71,10.5.71.60,186,114
2017-11-23 10:27:56,smtp,10.116.216.71,10.5.71.60,167,384
2017-11-23 10:28:01,smtp,10.116.216.72,10.5.71.60,100,330
2017-11-23 10:28:19,smtp,10.64.105.103,10.5.71.60,123,162
2017-11-23 10:28:26,smtp,10.64.105.14,10.5.71.60,102,329
2017-11-23 10:28:28,smtp,10.116.216.71,10.5.71.60,104,395
2017-11-23 10:28:38,smtp,219.142.78.230,10.5.71.60,109,126
2017-11-23 10:28:43,smtp,10.116.216.71,10.5.71.60,158,364
2017-11-23 10:28:46,smtp,10.116.216.73,10.5.71.60,154,126
2017-11-23 10:28:56,smtp,10.116.216.72,10.5.71.60,138,256
2017-11-23 10:28:58,smtp,10.64.105.219,10.5.71.60,128,139
2017-11-23 10:29:04,smtp,10.64.105.70,10.5.71.60,146,133
2017-11-23 10:29:11,smtp,10.116.216.71,10.5.71.60,158,159
2017-11-23 10:29:16,smtp,10.116.216.72,10.5.71.60,158,111
2017-11-23 10:29:21,smtp,10.64.105.35,10.5.71.60,160,367
2017-11-23 10:29:25,smtp,163.177.72.176,10.5.71.60,148,170
2017-11-23 10:29:27,smtp,10.116.216.71,10.5.71.60,146,387
2017-11-23 10:29:31,smtp,10.116.216.73,10.5.71.60,117,392
2017-11-23 10:29:37,smtp,10.64.105.223,10.5.71.60,192,148
2017-11-23 10:29:48,smtp,10.116.216.72,10.5.71.60,129,123
2017-11-23 10:30:03,smtp,10.116.216.71,10.5.71.60,174,173
2017-11-23 10:30:03,smtp,10.116.216.71,10.5.71.60,154,188
2017-11-23 10:30:05,smtp,10.116.216.71,10.5.71.60,177,235
2017-11-23 10:30:06,smtp,10.64.105.155,10.5.71.60,102,268
2017-11-23 10:30:12,smtp,10.116.216.71,10.5.71.60,123,190
2017-11-23 10:30:22,smtp,10.116.216.71,10.5.71.60,108,185
2017-11-23 10:30:27,smtp,10.116.216.72,10.5.71.60,136,305
2017-11-23 10:30:27,smtp,10.116.216.72,10.5.71.60,134,187
2017-11-23 10:30:33,smtp,10.64.106.20,10.5.71.60,101,116
2017-11-23 10:30:37,smtp,10.64.105.181,10.5.71.60,146,375
2017-11-23 10:30:39,smtp,222.189.247.148,10.5.71.60,144,341
2017-11-23 10:30:47,smtp,111.202.126.72,10.5.71.60,175,257
2017-11-23 10:30:47,smtp,10.116.216.72,10.5.71.60,187,376
2017-11-23 10:31:17,smtp,10.116.216.72,10.5.71.60,197,377
2017-11-23 10:31:19,smtp,10.64.105.186,10.5.71.60,199,212
2017-11-23 10:31:22,smtp,222.189.247.148,10.5.71.60,175,382
2017-11-23 10:31:34,smtp,60.182.126.242,10.5.71.60,133,148
2017-11-23 10:31:42,smtp,10.116.216.73,10.5.71.60,125,372
2017-11-23 10:31:44,smtp,39.155.185.102,10.5.71.60,144,188
2017-11-23 10:31:53,smtp,10.64.105.177,10.5.71.60,121,326
2017-11-23 10:32:03,smtp,14.17.32.47,10.5.71.60,198,272
2017-11-23 10:32:08,smtp,10.116.216.72,10.5.71.60,195,282
2017-11-23 10:32:11,smtp,10.116.216.71,10.5.71.60,143,392
2017-11-23 10:32:28,smtp,10.116.216.71,10.5.71.60,165,216
2017-11-23 10:32:28,smtp,10.116.216.71,10.5.71.60,188,308
2017-11-23 10:32:32,smtp,10.116.216.71,10.5.71.60,169,312
2017-11-23 10:32:35,smtp,10.116.216.72,10.5.71.60,169,129
2017-11-23 10:32:40,smtp,10.64.105.178,10.5.71.60,155,108
2017-11-23 10:32:43,smtp,10.116.216.72,10.5.71.60,116,206
2017-11-23 10:32:56,smtp,10.116.216.71,10.5.71.60,169,186
2017-11-23 10:33:01,smtp,125.112.225.185,10.5.71.60,132,352
2017-11-23 10:33:01,smtp,10.116.216.72,10.5.71.60,115,345
2017-11-23 10:33:10,smtp,10.116.216.71,10.5.71.60,138,172
2017-11-23 10:33:11,smtp,10.116.216.71,10.5.71.60,190,197
2017-11-23 10:33:20,smtp,10.116.216.71,10.5.71.60,126,186
2017-11-23 10:33:27,smtp,10.116.216.71,10.5.71.60,197,160
2017-11-23 10:33:31,smtp,10.116.216.73,10.5.71.60,169,357
2017-11-23 10:33:31,smtp,10.64.105.148,10.5.71.60,171,237
2017-11-23 10:33:36,smtp,10.116.216.71,10.5.71.60,177,216
2017-11-23 10:33:40,smtp,10.116.216.71,10.5.71.60,131,212
2017-11-23 10:33:44,smtp,36.57.39.133,10.5.71.60,155,105
2017-11-23 10:33:48,smtp,10.116.216.71,10.5.71.60,169,295
2017-11-23 10:33:50,smtp,10.116.216.72,10.5.71.60,151,366
2017-11-23 10:33:50,smtp,10.64.105.188,10.5.71.60,142,156
2017-11-23 10:33:51,smtp,10.116.216.71,10.5.71.60,138,213
2017-11-23 10:33:58,smtp,10.116.216.71,10.5.71.60,123,150
2017-11-23 10:33:59,smtp,10.116.216.71,10.5.71.60,104,237
2017-11-23 10:34:10,smtp,10.116.216.73,10.5.71.60,169,100
2017-11-23 10:34:13,smtp,10.116.216.72,10.5.71.60,135,375
2017-11-23 10:34:15,smtp,10.116.216.71,10.5.71.60,102,118
2017-11-23 10:34:21,smtp,10.116.216.71,10.5.71.60,128,168
2017-11-23 10:34:22,smtp,14.17.32.47,10.5.71.60,104,275
2017-11-23 10:34:31,smtp,10.116.216.71,10.5.71.60,110,379
2017-11-23 10:34:37,smtp,10.116.216.71,10.5.71.60,176,103
2017-11-23 10:34:42,smtp,10.116.216.71,10.5.71.60,157,200
2017-11-23 10:34:43,smtp,111.23.207.124,10.5.71.60,100,273
2017-11-23 10:34:44,smtp,10.116.216.72,10.5.71.60,101,226
2017-11-23 10:34:44,smtp,10.116.216.71,10.5.71.60,105,285
2017-11-23 10:35:00,smtp,10.116.216.71,10.5.71.60,107,132
2017-11-23 10:35:01,smtp,10.116.216.71,10.5.71.60,131,382
2017-11-23 10:35:06,smtp,222.185.184.72,10.5.71.60,163,328
2017-11-23 10:35:06,smtp,10.116.216.71,10.5.71.60,106,321
2017-11-23 10:35:10,smtp,10.116.216.71,10.5.71.60,163,127
2017-11-23 10:35:28,smtp,10.64.105.217,10.5.71.60,187,300
2017-11-23 10:35:29,smtp,10.116.216.71,10.5.71.60,176,226
2017-11-23 10:35:30,smtp,180.116.214.140,10.5.71.60,133,309
2017-11-23 10:35:30,smtp,163.177.72.176,10.5.71.60,135,240
2017-11-23 10:35:37,smtp,222.189.247.148,10.5.71.60,188,365
2017-11-23 10:35:38,smtp,10.116.216.71,10.5.71.60,171,216
2017-11-23 10:35:42,smtp,10.116.216.71,10.5.71.60,101,389
2017-11-23 10:35:49,smtp,10.116.216.72,10.5.71.60,195,115
2017-11-23 10:35:56,smtp,10.116.216.71,10.5.71.60,181,182
2017-11-23 10:35:57,smtp,218.0.69.130,10.5.71.60,147,202
2017-11-23 10:36:00,smtp,10.116.216.71,10.5.71.60,116,385
2017-11-23 10:36:00,smtp,60.182.126.242,10.5.71.60,125,390
2017-11-23 10:36:07,smtp,10.116.216.71,10.5.71.60,122,187
2017-11-23 10:36:09,smtp,115.213.99.80,10.5.71.60,182,144
2017-11-23 10:36:10,smtp,10.116.216.71,10.5.71.60,113,186
2017-11-23 10:36:22,smtp,180.116.214.140,10.5.71.60,143,111
2017-11-23 10:36:22,smtp,10.116.216.71,10.5.71.60,103,131
2017-11-23 10:36:22,smtp,10.116.216.71,10.5.71.60,109,161
2017-11-23 10:36:24,smtp,10.116.216.71,10.5.71.60,125,193
2017-11-23 10:36:25,smtp,10.64.105.117,10.5.71.60,138,279
2017-11-23 10:36:26,smtp,10.64.105.191,10.5.71.60,186,146
2017-11-23 10:36:26,smtp,10.116.216.71,10.5.71.60,195,386
2017-11-23 10:36:30,smtp,10.116.216.73,10.5.71.60,125,159
2017-11-23 10:36:40,smtp,10.116.216.73,10.5.71.60,133,280
2017-11-23 10:36:45,smtp,10.64.105.78,10.5.71.60,197,334
2017-11-23 10:36:53,smtp,222.189.244.116,10.5.71.60,170,217
2017-11-23 10:36:56,smtp,10.116.216.71,10.5.71.60,122,283
2017-11-23 10:37:08,smtp,10.116.216.72,10.5.71.60,107,232
2017-11-23 10:37:08,smtp,10.64.105.176,10.5.71.60,150,235
2017-11-23 10:37:09,smtp,10.116.216.71,10.5.71.60,145,356
2017-11-23 10:37:19,smtp,10.116.216.72,10.5.71.60,171,290
2017-11-23 10:37:27,smtp,222.185.184.72,10.5.71.60,140,325
2017-11-23 10:37:30,smtp,10.116.216.71,10.5.71.60,161,383
2017-11-23 10:37:35,smtp,10.64.105.222,10.5.71.60,135,385
2017-11-23 10:37:37,smtp,10.64.105.199,10.5.71.60,146,354
2017-11-23 10:37:39,smtp,10.116.216.71,10.5.71.60,130,214
2017-11-23 10:37:42,smtp,111.202.126.72,10.5.71.60,172,169
2017-11-23 10:37:43,smtp,10.64.105.85,10.5.71.60,186,365
2017-11-23 10:37:44,smtp,10.116.216.71,10.5.71.60,160,257
2017-11-23 10:37:46,smtp,10.116.216.71,10.5.71.60,117,184
2017-11-23 10:37:48,smtp,10.116.216.71,10.5.71.60,156,146
2017-11-23 10:37:52,smtp,122.247.85.76,10.5.71.60,179,298
2017-11-23 10:37:54,smtp,10.116.216.71,10.5.71.60,181,184
2017-11-23 10:37:59,smtp,10.64.105.107,10.5.71.60,103,206
2017-11-23 10:38:06,smtp,111.202.126.72,10.5.71.60,151,140
2017-11-23 10:38:26,smtp,10.116.216.71,10.5.71.60,137,366
2017-11-23 10:38:35,smtp,10.64.105.14,10.5.71.60,174,152
2017-11-23 10:38:41,smtp,10.116.216.71,10.5.71.60,180,129
2017-11-23 10:38:44,smtp,10.64.105.39,10.5.71.60,183,179
2017-11-23 10:38:45,smtp,10.116.216.71,10.5.71.60,186,171
2017-11-23 10:38:46,smtp,10.116.216.71,10.5.71.60,143,328
2017-11-23 10:38:47,smtp,10.64.106.32,10.5.71.60,189,394
2017-11-23 10:38:49,smtp,10.116.216.71,10.5.71.60,165,280
2017-11-23 10:38:59,smtp,10.116.216.72,10.5.71.60,129,146
2017-11-23 10:39:02,smtp,10.116.216.71,10.5.71.60,136,229
2017-11-23 10:39:02,smtp,10.116.216.72,10.5.71.60,126,393
2017-11-23 10:39:08,smtp,10.116.216.72,10.5.71.60,184,169
2017-11-23 10:39:18,smtp,10.116.216.71,10.5.71.60,172,296
2017-11-23 10:39:20,smtp,10.116.216.71,10.5.71.60,173,133
2017-11-23 10:39:28,smtp,10.116.216.72,10.5.71.60,117,123
2017-11-23 10:39:33,smtp,10.116.216.71,10.5.71.60,124,148
2017-11-23 10:39:38,smtp,10.116.216.71,10.5.71.60,110,113
2017-11-23 10:39:38,smtp,10.116.216.71,10.5.71.60,161,142
2017-11-23 10:39:39,smtp,10.116.216.71,10.5.71.60,163,249
2017-11-23 10:39:44,smtp,222.189.247.148,10.5.71.60,127,227
2017-11-23 10:39:45,smtp,222.185.184.72,10.5.71.60,191,329
2017-11-23 10:39:48,smtp,10.116.216.71,10.5.71.60,157,238
2017-11-23 10:39:55,smtp,10.116.216.71,10.5.71.60,175,373
2017-11-23 10:39:57,smtp,10.116.216.71,10.5.71.60,105,332
2017-11-23 10:39:58,smtp,10.116.216.71,10.5.71.60,156,376
2017-11-23 10:39:59,smtp,10.116.216.72,10.5.71.60,192,220
2017-11-23 10:40:01,smtp,10.116.216.71,10.5.71.60,127,184
2017-11-23 10:40:01,smtp,163.177.72.176,10.5.71.60,158,203
2017-11-23 10:40:01,smtp,222.189.244.116,10.5.71.60,101,320
2017-11-23 10:40:03,smtp,10.116.216.72,10.5.71.60,167,207
2017-11-23 10:40:04,smtp,10.64.105.98,10.5.71.60,159,121
2017-11-23 10:40:08,smtp,10.116.216.71,10.5.71.60,138,111
2017-11-23 10:40:14,smtp,10.116.216.72,10.5.71.60,107,113
2017-11-23 10:40:15,smtp,10.116.216.73,10.5.71.60,194,104
2017-11-23 10:40:23,smtp,10.116.216.71,10.5.71.60,146,200
2017-11-23 10:40:24,smtp,10.116.216.71,10.5.71.60,127,336
2017-11-23 10:40:26,smtp,222.189.244.116,10.5.71.60,116,270
2017-11-23 10:40:31,smtp,27.38.177.5,10.5.71.60,129,170
2017-11-23 10:40:31,smtp,115.213.99.80,10.5.71.60,130,358
2017-11-23 10:40:32,smtp,10.116.216.71,10.5.71.60,149,265
2017-11-23 10:40:33,smtp,125.112.225.185,10.5.71.60,174,158
2017-11-23 10:40:34,smtp,10.116.216.71,10.5.71.60,113,316
2017-11-23 10:40:35,smtp,10.64.105.164,10.5.71.60,125,204
2017-11-23 10:40:38,smtp,10.116.216.71,10.5.71.60,155,225
2017-11-23 10:40:44,smtp,10.116.216.71,10.5.71.60,169,125
2017-11-23 10:40:47,smtp,10.116.216.71,10.5.71.60,127,106
2017-11-23 10:40:51,smtp,10.116.216.72,10.5.71.60,101,214
2017-11-23 10:40:53,smtp,10.116.216.71,10.5.71.60,153,366
2017-11-23 10:40:53,smtp,10.116.216.71,10.5.71.60,179,336
2017-11-23 10:41:00,smtp,10.64.105.247,10.5.71.60,168,207
2017-11-23 10:41:03,smtp,10.116.216.71,10.5.71.60,162,156
2017-11-23 10:41:04,smtp,60.182.73.177,10.5.71.60,100,153
2017-11-23 10:41:06,smtp,10.116.216.71,10.5.71.60,184,385
2017-11-23 10:41:10,smtp,10.116.216.71,10.5.71.60,197,260
2017-11-23 10:41:12,smtp,10.64.105.175,10.5.71.60,197,139
2017-11-23 10:41:13,smtp,10.116.216.71,10.5.71.60,199,294
2017-11-23 10:41:20,smtp,10.116.216.72,10.5.71.60,173,257
2017-11-23 10:41:22,smtp,10.116.216.72,10.5.71.60,180,360
2017-11-23 10:41:30,smtp,111.202.126.72,10.5.71.60,155,186
2017-11-23 10:41:31,smtp,10.116.216.71,10.5.71.60,161,301
2017-11-23 10:41:32,smtp,10.116.216.73,10.5.71.60,188,344
2017-11-23 10:41:34,smtp,10.116.216.71,10.5.71.60,165,175
2017-11-23 10:41:36,smtp,10.116.216.71,10.5.71.60,131,279
2017-11-23 10:41:45,smtp,10.116.216.71,10.5.71.60,111,382
2017-11-23 10:41:49,smtp,10.116.216.72,10.5.71.60,155,204
2017-11-23 10:42:03,smtp,10.116.216.71,10.5.71.60,181,346
2017-11-23 10:42:04,smtp,10.116.216.71,10.5.71.60,159,120
2017-11-23 10:42:05,smtp,10.116.216.72,10.5.71.60,135,242
2017-11-23 10:42:12,smtp,10.116.216.71,10.5.71.60,144,206
2017-11-23 10:42:14,smtp,10.116.216.71,10.5.71.60,128,202
2017-11-23 10:42:16,smtp,125.112.225.185,10.5.71.60,105,244
2017-11-23 10:42:19,smtp,10.116.216.71,10.5.71.60,173,111
2017-11-23 10:42:20,smtp,10.116.216.72,10.5.71.60,169,169
